sample_id,pair_id,task,branch,video_path,video_exists,question,prompt,ground_truth,source
tph:13:hallucination,tph:13,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_D2JvqkKa-qM.mp4,False,Does 'they do back flips and land in the water' happen at the end of the video?,"Does 'they do back flips and land in the water' happen at the end of the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:14:basic,tph:14,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_Zp9mSiw8Vkw.mp4,False,Does 'people are playing a game on a foosball machine inside of their home' happen at the beginning of the video?,"Does 'people are playing a game on a foosball machine inside of their home' happen at the beginning of the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:14:hallucination,tph:14,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_Zp9mSiw8Vkw.mp4,False,Does 'people are playing a game on a foosball machine inside of their home' happen at the end of the video?,"Does 'people are playing a game on a foosball machine inside of their home' happen at the end of the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:15:basic,tph:15,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_jHXqbgeq83Y.mp4,False,Does 'a man holding two beers approaches another man and a chimpanzee' happen at the beginning of the video?,"Does 'a man holding two beers approaches another man and a chimpanzee' happen at the beginning of the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:15:hallucination,tph:15,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_jHXqbgeq83Y.mp4,False,Does 'a man holding two beers approaches another man and a chimpanzee' happen at the end of the video?,"Does 'a man holding two beers approaches another man and a chimpanzee' happen at the end of the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:16:basic,tph:16,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_d7gbNqcKXps.mp4,False,Does 'a small group of people are seen standing around a lawn' happen at the beginning of the video?,"Does 'a small group of people are seen standing around a lawn' happen at the beginning of the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:16:hallucination,tph:16,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_d7gbNqcKXps.mp4,False,Does 'a small group of people are seen standing around a lawn' happen at the end of the video?,"Does 'a small group of people are seen standing around a lawn' happen at the end of the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:17:basic,tph:17,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_FqiMsRnatP0.mp4,False,Does 'a woman helps a toddler hold a bat to heat a piñata' happen at the beginning of the video?,"Does 'a woman helps a toddler hold a bat to heat a piñata' happen at the beginning of the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:17:hallucination,tph:17,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_FqiMsRnatP0.mp4,False,Does 'a woman helps a toddler hold a bat to heat a piñata' happen at the end of the video?,"Does 'a woman helps a toddler hold a bat to heat a piñata' happen at the end of the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:18:basic,tph:18,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_g0vAi9iuVPA.mp4,False,Does 'a gymnast prepares to run at the end of a mat' happen at the beginning of the video?,"Does 'a gymnast prepares to run at the end of a mat' happen at the beginning of the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:18:hallucination,tph:18,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_g0vAi9iuVPA.mp4,False,Does 'a gymnast prepares to run at the end of a mat' happen at the end of the video?,"Does 'a gymnast prepares to run at the end of a mat' happen at the end of the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:19:basic,tph:19,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_akJbB6LWP34.mp4,False,Does 'the coach gets the ball passed to her' happen at the beginning of the video?,"Does 'the coach gets the ball passed to her' happen at the beginning of the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:19:hallucination,tph:19,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_akJbB6LWP34.mp4,False,Does 'the coach gets the ball passed to her' happen at the end of the video?,"Does 'the coach gets the ball passed to her' happen at the end of the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:20:basic,tph:20,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_ZH8hnmjRDsI.mp4,False,Does 'a yellow helicopter is flying in a clear blue sky over the beach' happen at the beginning of the video?,"Does 'a yellow helicopter is flying in a clear blue sky over the beach' happen at the beginning of the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:20:hallucination,tph:20,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_ZH8hnmjRDsI.mp4,False,Does 'a yellow helicopter is flying in a clear blue sky over the beach' happen at the end of the video?,"Does 'a yellow helicopter is flying in a clear blue sky over the beach' happen at the end of the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:21:basic,tph:21,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_ZkIGGQ9iOSA.mp4,False,Does 'a girl is laying on a black mat next to a swimming pool' happen at the beginning of the video?,"Does 'a girl is laying on a black mat next to a swimming pool' happen at the beginning of the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:21:hallucination,tph:21,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_ZkIGGQ9iOSA.mp4,False,Does 'a girl is laying on a black mat next to a swimming pool' happen at the end of the video?,"Does 'a girl is laying on a black mat next to a swimming pool' happen at the end of the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:22:basic,tph:22,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_aKacWW7Mn2c.mp4,False,Does 'a man walks up to the edge of a diving board' happen at the beginning of the video?,"Does 'a man walks up to the edge of a diving board' happen at the beginning of the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:22:hallucination,tph:22,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_aKacWW7Mn2c.mp4,False,Does 'a man walks up to the edge of a diving board' happen at the end of the video?,"Does 'a man walks up to the edge of a diving board' happen at the end of the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:23:basic,tph:23,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_wlcU-u-xsH4.mp4,False,Does 'woman wearing multicolored clothes is standing and moving her hands' happen at the beginning of the video?,"Does 'woman wearing multicolored clothes is standing and moving her hands' happen at the beginning of the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:23:hallucination,tph:23,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_wlcU-u-xsH4.mp4,False,Does 'woman wearing multicolored clothes is standing and moving her hands' happen at the end of the video?,"Does 'woman wearing multicolored clothes is standing and moving her hands' happen at the end of the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:24:basic,tph:24,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_WNd6SHMi30M.mp4,False,Does 'a red car is seen parked' happen at the beginning of the video?,"Does 'a red car is seen parked' happen at the beginning of the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:24:hallucination,tph:24,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_WNd6SHMi30M.mp4,False,Does 'a red car is seen parked' happen at the end of the video?,"Does 'a red car is seen parked' happen at the end of the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:25:basic,tph:25,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_CuZpm0Il6YM.mp4,False,Does 'the dog reaches the top where there are two kids in the bed' happen at the end of the video?,"Does 'the dog reaches the top where there are two kids in the bed' happen at the end of the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:25:hallucination,tph:25,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_CuZpm0Il6YM.mp4,False,Does 'the dog reaches the top where there are two kids in the bed' happen at the beginning of the video?,"Does 'the dog reaches the top where there are two kids in the bed' happen at the beginning of the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:26:basic,tph:26,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v__I1zlicAxpM.mp4,False,Does 'the man on the left fails to hit the ball' happen earlier than 'the man on the right throws his arms in the air and pumps his fist'?,"Does 'the man on the left fails to hit the ball' happen earlier than 'the man on the right throws his arms in the air and pumps his fist'?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:26:hallucination,tph:26,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v__I1zlicAxpM.mp4,False,Does 'the man on the left fails to hit the ball' happen later than 'the man on the right throws his arms in the air and pumps his fist'?,"Does 'the man on the left fails to hit the ball' happen later than 'the man on the right throws his arms in the air and pumps his fist'?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:27:basic,tph:27,tph,basic,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_lAN2pe1lW-o.mp4,False,Does 'an athletic man is seen spinning around and throwing an object off into the distance' happen earlier than 'he throws the object one more time and his score is shown'?,"Does 'an athletic man is seen spinning around and throwing an object off into the distance' happen earlier than 'he throws the object one more time and his score is shown'?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
tph:27:hallucination,tph:27,tph,hallucination,external/VideoHallucer/videohallucer_datasets/temporal/videos/v_lAN2pe1lW-o.mp4,False,Does 'an athletic man is seen spinning around and throwing an object off into the distance' happen later than 'he throws the object one more time and his score is shown'?,"Does 'an athletic man is seen spinning around and throwing an object off into the distance' happen later than 'he throws the object one more time and his score is shown'?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/temporal/temporal.json
