task,sample_id,annotation_video_id,resolved_video_path,mapping_status,ground_truth,skip_reason,evaluated
tsh,tsh:594,-lMphXmWvbk_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/-lMphXmWvbk_clip_1_2.mp4,resolved,AB,,True
tsh,tsh:595,G4fSvtn1HAw_clip_2_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/G4fSvtn1HAw_clip_2_5.mp4,resolved,BA,,True
tsh,tsh:596,G4fSvtn1HAw_clip_3_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/G4fSvtn1HAw_clip_3_5.mp4,resolved,AB,,True
tsh,tsh:597,Y97KgwAmdrU_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/Y97KgwAmdrU_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:598,dLOwmXV_yTw_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/dLOwmXV_yTw_clip_1_3.mp4,resolved,BA,,True
tsh,tsh:599,XQ4owd3yQ_4_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/XQ4owd3yQ_4_clip_1_3.mp4,resolved,AB,,True
tsh,tsh:600,mDqiAEB4Ads_clip_3_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/mDqiAEB4Ads_clip_3_6.mp4,resolved,BA,,True
sth,sth:oL3BcY3CbYg_cp8t27oT_ww,oL3BcY3CbYg_cp8t27oT_ww,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/oL3BcY3CbYg_cp8t27oT_ww.mp4,resolved,yes,,True
sth,sth:NAypGTZJhyE_Cis2EFd9m2U,NAypGTZJhyE_Cis2EFd9m2U,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/NAypGTZJhyE_Cis2EFd9m2U.mp4,resolved,yes,,True
sth,sth:9kZgaZbDuqI_clip_1_5,9kZgaZbDuqI_clip_1_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/9kZgaZbDuqI_clip_1_5.mp4,resolved,no,,True
sth,sth:0T45fkKkCCk_ABCUrbSmLuo,0T45fkKkCCk_ABCUrbSmLuo,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/0T45fkKkCCk_ABCUrbSmLuo.mp4,resolved,yes,,True
sth,sth:Ztlcnd14Kn4_eFsDYomfkaQ,Ztlcnd14Kn4_eFsDYomfkaQ,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/Ztlcnd14Kn4_eFsDYomfkaQ.mp4,resolved,yes,,True
sth,sth:5GQW_-DdCUg_pBpR17oDT8M,5GQW_-DdCUg_pBpR17oDT8M,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/5GQW_-DdCUg_pBpR17oDT8M.mp4,resolved,yes,,True
sth,sth:c87PnAWDbOA_clip_3_7,c87PnAWDbOA_clip_3_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/c87PnAWDbOA_clip_3_7.mp4,resolved,no,,True
sth,sth:fVxcaUv0jPE_jJBgSsVyQns,fVxcaUv0jPE_jJBgSsVyQns,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/fVxcaUv0jPE_jJBgSsVyQns.mp4,resolved,yes,,True
sth,sth:Be0koDmxrtQ_clip_1_3,Be0koDmxrtQ_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/Be0koDmxrtQ_clip_1_3.mp4,resolved,no,,True
sth,sth:liuwUS5H1qY_clip_1_2,liuwUS5H1qY_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/liuwUS5H1qY_clip_1_2.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/liuwUS5H1qY_clip_1_2.mp4,ambiguous,no,video_ambiguous,True
sth,sth:-UGmXiQ8yiY_baADET8QDUA,-UGmXiQ8yiY_baADET8QDUA,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/-UGmXiQ8yiY_baADET8QDUA.mp4,resolved,yes,,True
sth,sth:baADET8QDUA_-1EXhfqLLwQ,baADET8QDUA_-1EXhfqLLwQ,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/baADET8QDUA_-1EXhfqLLwQ.mp4,resolved,yes,,True
sth,sth:LnlYlMuX1Cc_clip_3_5,LnlYlMuX1Cc_clip_3_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/LnlYlMuX1Cc_clip_3_5.mp4,resolved,no,,True
sth,sth:4GGUH7ykdCg_TYFkiyNIDWU,4GGUH7ykdCg_TYFkiyNIDWU,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/4GGUH7ykdCg_TYFkiyNIDWU.mp4,resolved,yes,,True
sth,sth:1xjsM-I-KLI_clip_2_7,1xjsM-I-KLI_clip_2_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/1xjsM-I-KLI_clip_2_7.mp4,resolved,no,,True
sth,sth:aOVPHKqKjyQ_NAypGTZJhyE,aOVPHKqKjyQ_NAypGTZJhyE,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/aOVPHKqKjyQ_NAypGTZJhyE.mp4,resolved,yes,,True
sth,sth:7Fd7DjXMeaQ_clip_2_5,7Fd7DjXMeaQ_clip_2_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/7Fd7DjXMeaQ_clip_2_5.mp4,resolved,no,,True
sth,sth:okJ-HfG41YQ_X1PrlTv4_jw,okJ-HfG41YQ_X1PrlTv4_jw,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/okJ-HfG41YQ_X1PrlTv4_jw.mp4,resolved,yes,,True
sth,sth:K6Uk5vNi1_Q_clip_1_8,K6Uk5vNi1_Q_clip_1_8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/K6Uk5vNi1_Q_clip_1_8.mp4,resolved,no,,True
sth,sth:SMbC5fOIsok_Z2rMIZs3j8M,SMbC5fOIsok_Z2rMIZs3j8M,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/SMbC5fOIsok_Z2rMIZs3j8M.mp4,resolved,yes,,True
sth,sth:-UYmhq3Rjtc_dB31Es7Z-iU,-UYmhq3Rjtc_dB31Es7Z-iU,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/-UYmhq3Rjtc_dB31Es7Z-iU.mp4,resolved,yes,,True
sth,sth:YY8r5R_scho_-kkTpMU4QS8,YY8r5R_scho_-kkTpMU4QS8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/YY8r5R_scho_-kkTpMU4QS8.mp4,resolved,yes,,True
sth,sth:p1-07VdP__Q_9UYLuL1Z1YQ,p1-07VdP__Q_9UYLuL1Z1YQ,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/p1-07VdP__Q_9UYLuL1Z1YQ.mp4,resolved,yes,,True
sth,sth:US3ZL2zhXgI_D1Ck6nksu8s,US3ZL2zhXgI_D1Ck6nksu8s,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/US3ZL2zhXgI_D1Ck6nksu8s.mp4,resolved,yes,,True
sth,sth:k7EVFW1nCNI_clip_2_3,k7EVFW1nCNI_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/k7EVFW1nCNI_clip_2_3.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/k7EVFW1nCNI_clip_2_3.mp4,ambiguous,no,video_ambiguous,True
sth,sth:Aww5-8rdUaU_Cis2EFd9m2U,Aww5-8rdUaU_Cis2EFd9m2U,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/Aww5-8rdUaU_Cis2EFd9m2U.mp4,resolved,yes,,True
sth,sth:P7u38mPg_t0_7UyMHUvallQ,P7u38mPg_t0_7UyMHUvallQ,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/P7u38mPg_t0_7UyMHUvallQ.mp4,resolved,yes,,True
sth,sth:12hZKc3FZOY_d6BOwxt0jg0,12hZKc3FZOY_d6BOwxt0jg0,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/12hZKc3FZOY_d6BOwxt0jg0.mp4,resolved,yes,,True
sth,sth:EzGGJLGgSl8_clip_4_6,EzGGJLGgSl8_clip_4_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/EzGGJLGgSl8_clip_4_6.mp4,resolved,no,,True
sth,sth:d6BOwxt0jg0_UF9tmT1Cqg8,d6BOwxt0jg0_UF9tmT1Cqg8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/d6BOwxt0jg0_UF9tmT1Cqg8.mp4,resolved,yes,,True
sth,sth:KUL6f9Q5ER4_clip_2_5,KUL6f9Q5ER4_clip_2_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/KUL6f9Q5ER4_clip_2_5.mp4,resolved,no,,True
sth,sth:erFcYsC6JaY_YY8r5R_scho,erFcYsC6JaY_YY8r5R_scho,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/erFcYsC6JaY_YY8r5R_scho.mp4,resolved,yes,,True
sth,sth:pBpR17oDT8M_5akzQ9B7na8,pBpR17oDT8M_5akzQ9B7na8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/pBpR17oDT8M_5akzQ9B7na8.mp4,resolved,yes,,True
sth,sth:JQl2zaUGNSU_clip_1_3,JQl2zaUGNSU_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/JQl2zaUGNSU_clip_1_3.mp4,resolved,no,,True
sth,sth:G-vY8T7pSTM_clip_2_6,G-vY8T7pSTM_clip_2_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/G-vY8T7pSTM_clip_2_6.mp4,resolved,no,,True
sth,sth:kIYqf7kHzFU_56oHsMiQ8QY,kIYqf7kHzFU_56oHsMiQ8QY,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/kIYqf7kHzFU_56oHsMiQ8QY.mp4,resolved,yes,,True
sth,sth:KCIGy7lt_Og_clip_1_3,KCIGy7lt_Og_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/KCIGy7lt_Og_clip_1_3.mp4,resolved,no,,True
sth,sth:1eI2-vhs0YY_2N8j_VGCrbs,1eI2-vhs0YY_2N8j_VGCrbs,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/1eI2-vhs0YY_2N8j_VGCrbs.mp4,resolved,yes,,True
sth,sth:tKWl-njXhP0_clip_3_8,tKWl-njXhP0_clip_3_8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/tKWl-njXhP0_clip_3_8.mp4,resolved,no,,True
sth,sth:80C4GZenjZY_JVByRyvvPNk,80C4GZenjZY_JVByRyvvPNk,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/80C4GZenjZY_JVByRyvvPNk.mp4,resolved,yes,,True
sth,sth:cso2AXHdCOg_2N8j_VGCrbs,cso2AXHdCOg_2N8j_VGCrbs,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/cso2AXHdCOg_2N8j_VGCrbs.mp4,resolved,yes,,True
sth,sth:zWHu95io9B4_clip_1_7,zWHu95io9B4_clip_1_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/zWHu95io9B4_clip_1_7.mp4,resolved,no,,True
sth,sth:tcPeQKJMTOk_clip_1_4,tcPeQKJMTOk_clip_1_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/tcPeQKJMTOk_clip_1_4.mp4,resolved,no,,True
sth,sth:Fa1c4qfBqzE_jYTg7dmsrpo,Fa1c4qfBqzE_jYTg7dmsrpo,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/Fa1c4qfBqzE_jYTg7dmsrpo.mp4,resolved,yes,,True
sth,sth:fVxcaUv0jPE_phcb_32Cmbo,fVxcaUv0jPE_phcb_32Cmbo,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/fVxcaUv0jPE_phcb_32Cmbo.mp4,resolved,yes,,True
sth,sth:BBFNKdwEA5w_M61Lfr2fI9s,BBFNKdwEA5w_M61Lfr2fI9s,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/BBFNKdwEA5w_M61Lfr2fI9s.mp4,resolved,yes,,True
sth,sth:d6BOwxt0jg0_12hZKc3FZOY,d6BOwxt0jg0_12hZKc3FZOY,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/d6BOwxt0jg0_12hZKc3FZOY.mp4,resolved,yes,,True
sth,sth:zbOnhbcikz0_clip_11_6,zbOnhbcikz0_clip_11_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/zbOnhbcikz0_clip_11_6.mp4,resolved,no,,True
sth,sth:9-hB_1taG0o_clip_4_5,9-hB_1taG0o_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/9-hB_1taG0o_clip_4_5.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/9-hB_1taG0o_clip_4_5.mp4,ambiguous,no,video_ambiguous,True
sth,sth:cCAct_Q8QTw_clip_1_2,cCAct_Q8QTw_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/cCAct_Q8QTw_clip_1_2.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/cCAct_Q8QTw_clip_1_2.mp4,ambiguous,no,video_ambiguous,True
sth,sth:wJ4b37dPlgI_clip_1_3,wJ4b37dPlgI_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/wJ4b37dPlgI_clip_1_3.mp4,resolved,no,,True
sth,sth:SwaMPxI4Nck_w575zJlpH5c,SwaMPxI4Nck_w575zJlpH5c,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/SwaMPxI4Nck_w575zJlpH5c.mp4,resolved,yes,,True
sth,sth:Ek9VKTa-5gI_o9nKX542J9c,Ek9VKTa-5gI_o9nKX542J9c,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/Ek9VKTa-5gI_o9nKX542J9c.mp4,resolved,yes,,True
sth,sth:SRdsaqpnfd4_clip_4_8,SRdsaqpnfd4_clip_4_8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/SRdsaqpnfd4_clip_4_8.mp4,resolved,no,,True
sth,sth:Z2rMIZs3j8M_SMbC5fOIsok,Z2rMIZs3j8M_SMbC5fOIsok,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/Z2rMIZs3j8M_SMbC5fOIsok.mp4,resolved,yes,,True
sth,sth:BkjvDGA8_94_WkU6zXSeKH8,BkjvDGA8_94_WkU6zXSeKH8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/BkjvDGA8_94_WkU6zXSeKH8.mp4,resolved,yes,,True
sth,sth:6psjy93yoTA_n9hp1D7WulI,6psjy93yoTA_n9hp1D7WulI,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/6psjy93yoTA_n9hp1D7WulI.mp4,resolved,yes,,True
sth,sth:8Aw2iv6edkk_clip_2_9,8Aw2iv6edkk_clip_2_9,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/8Aw2iv6edkk_clip_2_9.mp4,resolved,no,,True
sth,sth:yQW_wdSNINc_Cbp2CE9Zkeg,yQW_wdSNINc_Cbp2CE9Zkeg,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/yQW_wdSNINc_Cbp2CE9Zkeg.mp4,resolved,yes,,True
sth,sth:Aww5-8rdUaU_aOVPHKqKjyQ,Aww5-8rdUaU_aOVPHKqKjyQ,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/Aww5-8rdUaU_aOVPHKqKjyQ.mp4,resolved,yes,,True
sth,sth:zQFbu9kMk94_lQZKiYQjMro,zQFbu9kMk94_lQZKiYQjMro,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/zQFbu9kMk94_lQZKiYQjMro.mp4,resolved,yes,,True
sth,sth:ksSC0Fnjg00_clip_5_7,ksSC0Fnjg00_clip_5_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/ksSC0Fnjg00_clip_5_7.mp4,resolved,no,,True
sth,sth:PQpX_4LEFKA_enxoWn8D8Ts,PQpX_4LEFKA_enxoWn8D8Ts,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/PQpX_4LEFKA_enxoWn8D8Ts.mp4,resolved,yes,,True
sth,sth:E0OTIGSB090_M61Lfr2fI9s,E0OTIGSB090_M61Lfr2fI9s,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/E0OTIGSB090_M61Lfr2fI9s.mp4,resolved,yes,,True
sth,sth:Vyrq2i3R_Sk_clip_3_9,Vyrq2i3R_Sk_clip_3_9,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/Vyrq2i3R_Sk_clip_3_9.mp4,resolved,no,,True
sth,sth:C1O7V0jiiNw_OJpQgSZ49tk,C1O7V0jiiNw_OJpQgSZ49tk,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/C1O7V0jiiNw_OJpQgSZ49tk.mp4,resolved,yes,,True
sth,sth:8PFyEtZgSUs_clip_4_6,8PFyEtZgSUs_clip_4_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/8PFyEtZgSUs_clip_4_6.mp4,resolved,no,,True
sth,sth:a33P6Woqnsk_clip_2_7,a33P6Woqnsk_clip_2_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/a33P6Woqnsk_clip_2_7.mp4,resolved,no,,True
sth,sth:uUqFphdLQ6g_clip_1_4,uUqFphdLQ6g_clip_1_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/uUqFphdLQ6g_clip_1_4.mp4,resolved,no,,True
sth,sth:aLnpHdhIqWE_gCHF0oBPZv8,aLnpHdhIqWE_gCHF0oBPZv8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/aLnpHdhIqWE_gCHF0oBPZv8.mp4,resolved,yes,,True
sth,sth:I2AbLUtNSMI_clip_5_6,I2AbLUtNSMI_clip_5_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/I2AbLUtNSMI_clip_5_6.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/I2AbLUtNSMI_clip_5_6.mp4,ambiguous,no,video_ambiguous,True
sth,sth:xQVmVBO8YJc_ky3NWEfOV4Y,xQVmVBO8YJc_ky3NWEfOV4Y,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/xQVmVBO8YJc_ky3NWEfOV4Y.mp4,resolved,yes,,True
sth,sth:ztwD5V4fv54_IZmHbeWdsk8,ztwD5V4fv54_IZmHbeWdsk8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/ztwD5V4fv54_IZmHbeWdsk8.mp4,resolved,yes,,True
sth,sth:VwBJ230pjSk_clip_3_7,VwBJ230pjSk_clip_3_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/VwBJ230pjSk_clip_3_7.mp4,resolved,no,,True
sth,sth:fhAAzi6MSXw_2Cu_AdrrMks,fhAAzi6MSXw_2Cu_AdrrMks,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/fhAAzi6MSXw_2Cu_AdrrMks.mp4,resolved,yes,,True
sth,sth:KOVw582M79I_F0iagDD7iQI,KOVw582M79I_F0iagDD7iQI,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/KOVw582M79I_F0iagDD7iQI.mp4,resolved,yes,,True
sth,sth:qDXFW2kemrE_5GQW_-DdCUg,qDXFW2kemrE_5GQW_-DdCUg,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/qDXFW2kemrE_5GQW_-DdCUg.mp4,resolved,yes,,True
sth,sth:o9nKX542J9c_Ek9VKTa-5gI,o9nKX542J9c_Ek9VKTa-5gI,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/o9nKX542J9c_Ek9VKTa-5gI.mp4,resolved,yes,,True
sth,sth:TvQjlIaAssw_clip_4_5,TvQjlIaAssw_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/TvQjlIaAssw_clip_4_5.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/TvQjlIaAssw_clip_4_5.mp4,ambiguous,no,video_ambiguous,True
sth,sth:2N8j_VGCrbs_cso2AXHdCOg,2N8j_VGCrbs_cso2AXHdCOg,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/2N8j_VGCrbs_cso2AXHdCOg.mp4,resolved,yes,,True
sth,sth:qM87YLq8G8U_s1eMgmzCMDM,qM87YLq8G8U_s1eMgmzCMDM,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/qM87YLq8G8U_s1eMgmzCMDM.mp4,resolved,yes,,True
sth,sth:ynrj3K7SF4E_V23UiMHeJF4,ynrj3K7SF4E_V23UiMHeJF4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/ynrj3K7SF4E_V23UiMHeJF4.mp4,resolved,yes,,True
sth,sth:6D6wLmnNpY8_TYFkiyNIDWU,6D6wLmnNpY8_TYFkiyNIDWU,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/6D6wLmnNpY8_TYFkiyNIDWU.mp4,resolved,yes,,True
sth,sth:sq7BX3A3QXQ_LTMCyU1OSi4,sq7BX3A3QXQ_LTMCyU1OSi4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/sq7BX3A3QXQ_LTMCyU1OSi4.mp4,resolved,yes,,True
sth,sth:ofaghkdG2pU_clip_3_6,ofaghkdG2pU_clip_3_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/ofaghkdG2pU_clip_3_6.mp4,resolved,no,,True
sth,sth:IZmHbeWdsk8_oZAgHL9zpGM,IZmHbeWdsk8_oZAgHL9zpGM,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/IZmHbeWdsk8_oZAgHL9zpGM.mp4,resolved,yes,,True
sth,sth:0he6VV5Y9Bg_NOZsDTFLm7M,0he6VV5Y9Bg_NOZsDTFLm7M,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/0he6VV5Y9Bg_NOZsDTFLm7M.mp4,resolved,yes,,True
sth,sth:zMrDtnzoSiw_clip_11_4,zMrDtnzoSiw_clip_11_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/zMrDtnzoSiw_clip_11_4.mp4,resolved,no,,True
sth,sth:5akzQ9B7na8_pBpR17oDT8M,5akzQ9B7na8_pBpR17oDT8M,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/5akzQ9B7na8_pBpR17oDT8M.mp4,resolved,yes,,True
sth,sth:elenxCpnd3M_1eI2-vhs0YY,elenxCpnd3M_1eI2-vhs0YY,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/elenxCpnd3M_1eI2-vhs0YY.mp4,resolved,yes,,True
sth,sth:qxSUbk742Ag_clip_4_6,qxSUbk742Ag_clip_4_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/qxSUbk742Ag_clip_4_6.mp4,resolved,no,,True
sth,sth:2N8j_VGCrbs_1eI2-vhs0YY,2N8j_VGCrbs_1eI2-vhs0YY,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/2N8j_VGCrbs_1eI2-vhs0YY.mp4,resolved,yes,,True
sth,sth:UHmKlQ2OkTM_clip_10_4,UHmKlQ2OkTM_clip_10_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/UHmKlQ2OkTM_clip_10_4.mp4,resolved,no,,True
sth,sth:VqhadF_q2Tw_5E_8bEnP43Y,VqhadF_q2Tw_5E_8bEnP43Y,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/VqhadF_q2Tw_5E_8bEnP43Y.mp4,resolved,yes,,True
sth,sth:ux7HhOxMRE4_Cu3D2_yZsls,ux7HhOxMRE4_Cu3D2_yZsls,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/ux7HhOxMRE4_Cu3D2_yZsls.mp4,resolved,yes,,True
sth,sth:F0iagDD7iQI_KOVw582M79I,F0iagDD7iQI_KOVw582M79I,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/F0iagDD7iQI_KOVw582M79I.mp4,resolved,yes,,True
sth,sth:D95guPY38bc_clip_1_6,D95guPY38bc_clip_1_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/D95guPY38bc_clip_1_6.mp4,resolved,no,,True
sth,sth:cwsDQ7M5OTI_clip_3_6,cwsDQ7M5OTI_clip_3_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/cwsDQ7M5OTI_clip_3_6.mp4,resolved,no,,True
sth,sth:JNmvpzXCISY_um4-iLnrrXw,JNmvpzXCISY_um4-iLnrrXw,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/JNmvpzXCISY_um4-iLnrrXw.mp4,resolved,yes,,True
